Subj,Trial,vWTP,MarketChange,AbsMarketChange,group_0placebo
206,23,35,6.212629129,6.212629129,0
206,119,3,6.48459371,6.48459371,0
206,104,2,6.522871315,6.522871315,0
206,93,2,6.632207402,6.632207402,0
206,43,-3,6.906062743,6.906062743,0
206,26,13,6.942176981,6.942176981,0
206,177,16,7.021352164,7.021352164,0
206,89,2,7.024893368,7.024893368,0
206,186,6,7.055664607,7.055664607,0
206,120,0,7.211752226,7.211752226,0
206,54,0,7.330959979,7.330959979,0
206,99,0,7.538176522,7.538176522,0
206,56,1,7.667723756,7.667723756,0
206,14,26,7.697006223,7.697006223,0
206,123,0,7.837744477,7.837744477,0
206,88,0,7.962452721,7.962452721,0
206,188,12,8.287039549,8.287039549,0
206,143,0,8.346424064,8.346424064,0
206,134,6,8.354267339,8.354267339,0
206,41,9,8.39158445,8.39158445,0
206,108,-1,8.458727627,8.458727627,0
206,71,0,8.602576644,8.602576644,0
206,97,0,8.645001954,8.645001954,0
206,81,0,8.740807043,8.740807043,0
206,11,10,8.993759792,8.993759792,0
206,137,1,11.275452,11.275452,0
206,158,10,13.92947712,13.92947712,0
206,40,13,17.4023614,17.4023614,0
207,69,0,-12.79340759,12.79340759,0
207,34,0,-11.69877105,11.69877105,0
207,65,72,-11.12678175,11.12678175,0
207,185,3,-10.4166424,10.4166424,0
207,43,0,-9.985578472,9.985578472,0
207,107,63,-9.276588175,9.276588175,0
207,154,96,-8.736458139,8.736458139,0
207,171,0,-8.720108435,8.720108435,0
207,90,0,-8.392385868,8.392385868,0
207,88,0,-8.365132884,8.365132884,0
207,174,0,-8.147269008,8.147269008,0
207,72,1,-8.080459097,8.080459097,0
207,48,0,-7.979714748,7.979714748,0
207,46,0,-7.941069005,7.941069005,0
207,131,99,-7.903755334,7.903755334,0
207,1,0,-7.576900097,7.576900097,0
207,91,0,-7.567603781,7.567603781,0
207,166,99,-7.387651081,7.387651081,0
207,145,0,-7.046551857,7.046551857,0
207,30,0,-7.025656897,7.025656897,0
207,57,53,-6.679680326,6.679680326,0
207,118,59,-6.584103816,6.584103816,0
207,95,5,-6.58352221,6.58352221,0
207,94,0,-6.582245574,6.582245574,0
207,61,0,-6.208484325,6.208484325,0
207,128,2,-5.929198036,5.929198036,0
207,141,-1,-5.892696498,5.892696498,0
207,186,0,-5.868061301,5.868061301,0
207,87,0,-5.825721601,5.825721601,0
207,76,0,-5.798440581,5.798440581,0
207,152,99,-5.734433979,5.734433979,0
207,47,0,-5.65962801,5.65962801,0
207,134,25,-5.563695192,5.563695192,0
207,63,0,-5.510561025,5.510561025,0
207,124,99,-5.463106211,5.463106211,0
207,183,0,-5.274654013,5.274654013,0
207,111,27,-5.120721165,5.120721165,0
207,7,52,-5.071216904,5.071216904,0
207,9,1,-4.881081352,4.881081352,0
207,71,0,-4.848367265,4.848367265,0
207,25,4,-4.675469286,4.675469286,0
207,149,0,-4.551755895,4.551755895,0
207,37,0,-4.539437893,4.539437893,0
207,139,0,-4.321320281,4.321320281,0
207,168,55,-3.986293838,3.986293838,0
207,20,59,-3.776659188,3.776659188,0
207,56,31,-3.593923065,3.593923065,0
207,59,55,-3.457848054,3.457848054,0
207,144,0,-3.395657754,3.395657754,0
207,38,0,-3.370778729,3.370778729,0
207,105,51,-3.180325175,3.180325175,0
207,52,54,-3.107462197,3.107462197,0
207,19,0,-3.010960647,3.010960647,0
207,51,64,-2.937215442,2.937215442,0
207,28,0,-2.863311268,2.863311268,0
207,10,1,-2.76788984,2.76788984,0
207,16,0,-2.747193118,2.747193118,0
207,159,57,-2.687505216,2.687505216,0
207,115,68,-2.588475007,2.588475007,0
207,67,75,-2.567719227,2.567719227,0
207,24,0,-2.512782251,2.512782251,0
207,104,51,-2.305516912,2.305516912,0
207,119,59,-2.250872363,2.250872363,0
207,106,99,-2.245011424,2.245011424,0
207,26,0,-2.242274863,2.242274863,0
207,198,0,-2.166071772,2.166071772,0
207,181,1,-2.111045125,2.111045125,0
207,33,17,-2.106734682,2.106734682,0
207,73,0,-2.009231013,2.009231013,0
207,3,52,-2.00028017,2.00028017,0
207,127,0,-1.878173181,1.878173181,0
207,129,13,-1.843892667,1.843892667,0
207,188,3,-1.776365632,1.776365632,0
207,150,0,-1.770849862,1.770849862,0
207,136,-1,-1.614655677,1.614655677,0
207,82,0,-1.533366928,1.533366928,0
207,15,0,-1.499100477,1.499100477,0
207,175,1,-1.487611323,1.487611323,0
207,190,0,-1.465146017,1.465146017,0
207,193,-1,-1.462804037,1.462804037,0
207,184,0,-1.439110774,1.439110774,0
207,155,70,-1.379214592,1.379214592,0
207,79,14,-1.185270173,1.185270173,0
207,23,0,-1.11306672,1.11306672,0
207,96,2,-1.105941941,1.105941941,0
207,200,0,-1.06408779,1.06408779,0
207,2,0,-0.991738556,0.991738556,0
207,74,0,-0.951852641,0.951852641,0
207,179,0,-0.910717341,0.910717341,0
207,165,61,-0.88379773,0.88379773,0
207,84,6,-0.875581948,0.875581948,0
207,146,0,-0.797466504,0.797466504,0
207,199,2,-0.611461079,0.611461079,0
207,12,0,-0.466673823,0.466673823,0
207,110,0,-0.418511003,0.418511003,0
207,85,46,-0.334943956,0.334943956,0
207,80,0,-0.313101777,0.313101777,0
207,195,0,-0.269468061,0.269468061,0
207,125,99,-0.260320058,0.260320058,0
207,103,99,-0.234659219,0.234659219,0
207,135,46,-0.211809569,0.211809569,0
207,167,99,-0.206029388,0.206029388,0
207,13,0,0.017283962,0.017283962,0
207,180,0,0.07168869,0.07168869,0
207,157,82,0.090416932,0.090416932,0
207,81,-1,0.286417624,0.286417624,0
207,133,0,0.326090499,0.326090499,0
207,4,11,0.334115214,0.334115214,0
207,17,0,0.435292529,0.435292529,0
207,18,0,0.525832346,0.525832346,0
207,121,2,0.530084451,0.530084451,0
207,140,0,0.627785646,0.627785646,0
207,40,0,0.629601543,0.629601543,0
207,98,0,0.66904218,0.66904218,0
207,151,99,0.846882015,0.846882015,0
207,161,0,0.850393114,0.850393114,0
207,55,11,0.912442564,0.912442564,0
207,116,55,0.922128019,0.922128019,0
207,123,5,0.932836899,0.932836899,0
207,112,56,1.015474134,1.015474134,0
207,138,0,1.174656583,1.174656583,0
207,22,0,1.196240951,1.196240951,0
207,163,20,1.31906282,1.31906282,0
207,191,1,1.367672095,1.367672095,0
207,50,0,1.410390874,1.410390874,0
207,177,12,1.452903488,1.452903488,0
207,5,-10,1.675242624,1.675242624,0
207,41,8,1.710663217,1.710663217,0
207,130,99,1.72519844,1.72519844,0
207,182,1,1.736023061,1.736023061,0
207,156,59,1.91182778,1.91182778,0
207,83,15,1.916972879,1.916972879,0
207,39,0,1.966652966,1.966652966,0
207,189,0,2.108728699,2.108728699,0
207,44,48,2.238291252,2.238291252,0
207,197,0,2.24500695,2.24500695,0
207,109,0,2.368416634,2.368416634,0
207,6,30,2.432896548,2.432896548,0
207,102,48,2.57364336,2.57364336,0
207,120,0,2.587067651,2.587067651,0
207,158,48,2.609255603,2.609255603,0
207,114,75,2.630629811,2.630629811,0
207,172,0,2.638921377,2.638921377,0
207,49,0,2.66059035,2.66059035,0
207,11,0,2.690512728,2.690512728,0
207,187,0,2.724717554,2.724717554,0
207,122,16,2.806790661,2.806790661,0
207,77,0,2.825845902,2.825845902,0
207,169,32,2.899229879,2.899229879,0
207,143,0,2.932252096,2.932252096,0
207,58,47,2.945616217,2.945616217,0
207,160,0,3.029374347,3.029374347,0
207,126,61,3.247532549,3.247532549,0
207,99,0,3.285866479,3.285866479,0
207,162,27,3.360722022,3.360722022,0
207,147,0,3.736357011,3.736357011,0
207,42,18,4.18025388,4.18025388,0
207,142,3,4.236787086,4.236787086,0
207,92,0,4.398931357,4.398931357,0
207,60,0,4.42307764,4.42307764,0
207,93,0,4.60315049,4.60315049,0
207,62,-1,4.878960335,4.878960335,0
207,196,0,4.931681336,4.931681336,0
207,32,41,4.95367744,4.95367744,0
207,14,54,5.054963154,5.054963154,0
207,27,10,5.238867195,5.238867195,0
207,54,27,5.294242054,5.294242054,0
207,64,0,5.38717734,5.38717734,0
207,100,0,5.413146278,5.413146278,0
207,117,61,5.449325386,5.449325386,0
207,101,99,5.515489478,5.515489478,0
207,176,2,5.70972929,5.70972929,0
207,178,16,5.968452584,5.968452584,0
207,113,82,6.095453452,6.095453452,0
207,192,1,6.523479856,6.523479856,0
207,137,0,7.0846397,7.0846397,0
207,21,0,7.164843643,7.164843643,0
207,153,87,7.188524218,7.188524218,0
207,68,0,7.36440293,7.36440293,0
207,173,29,7.510065907,7.510065907,0
207,8,52,7.531273885,7.531273885,0
207,170,-1,7.839634028,7.839634028,0
207,89,0,7.892562363,7.892562363,0
207,29,15,8.345674216,8.345674216,0
207,45,0,8.438697412,8.438697412,0
207,194,34,8.501667282,8.501667282,0
207,35,0,9.309820213,9.309820213,0
207,97,4,9.427052046,9.427052046,0
207,108,58,9.655263351,9.655263351,0
207,86,49,9.730916244,9.730916244,0
207,78,-1,10.0640181,10.0640181,0
207,75,0,10.31644874,10.31644874,0
207,148,0,10.32677503,10.32677503,0
207,66,71,10.39193604,10.39193604,0
207,132,0,10.42628455,10.42628455,0
207,164,50,10.42949516,10.42949516,0
207,70,99,11.85047713,11.85047713,0
207,31,2,12.1554912,12.1554912,0
207,53,99,12.23388746,12.23388746,0
207,36,51,16.17291348,16.17291348,0
208,7,0,-12.3880764,12.3880764,0
208,63,0,-11.16404256,11.16404256,0
208,54,0,-10.59532219,10.59532219,0
208,93,0,-10.19022457,10.19022457,0
208,186,0,-9.829569174,9.829569174,0
208,131,0,-9.682361865,9.682361865,0
208,68,0,-9.610309967,9.610309967,0
208,112,0,-8.813150073,8.813150073,0
208,128,0,-8.725118303,8.725118303,0
208,15,1,-8.625854305,8.625854305,0
208,145,0,-8.605273994,8.605273994,0
208,180,0,-8.417864635,8.417864635,0
208,28,0,-7.985972009,7.985972009,0
208,189,0,-7.88636011,7.88636011,0
208,154,0,-7.881768843,7.881768843,0
208,41,0,-7.349296543,7.349296543,0
208,45,0,-7.248634283,7.248634283,0
208,17,0,-7.02513865,7.02513865,0
208,39,1,-6.84861964,6.84861964,0
208,56,0,-6.785286178,6.785286178,0
208,123,0,-6.551925427,6.551925427,0
208,161,0,-6.450248953,6.450248953,0
208,120,0,-6.386032523,6.386032523,0
208,195,0,-6.313888984,6.313888984,0
208,102,0,-6.30246104,6.30246104,0
208,169,0,-6.271600992,6.271600992,0
208,14,1,-6.221169931,6.221169931,0
208,136,0,-6.130773522,6.130773522,0
208,197,0,-5.960127331,5.960127331,0
208,2,0,-5.786699775,5.786699775,0
208,29,0,-5.67712879,5.67712879,0
208,176,0,-5.673360306,5.673360306,0
208,66,1,-5.379368931,5.379368931,0
208,167,0,-5.334965949,5.334965949,0
208,199,0,-4.869961304,4.869961304,0
208,151,-1,-4.824057051,4.824057051,0
208,118,0,-4.709696167,4.709696167,0
208,18,0,-4.651650275,4.651650275,0
208,138,0,-4.590865822,4.590865822,0
208,184,0,-4.563407952,4.563407952,0
208,113,0,-4.520911293,4.520911293,0
208,140,0,-4.440272661,4.440272661,0
208,27,0,-4.388096083,4.388096083,0
208,84,0,-4.118452024,4.118452024,0
208,144,0,-3.945215025,3.945215025,0
208,153,-1,-3.90546619,3.90546619,0
208,50,0,-3.863125095,3.863125095,0
208,96,0,-3.7928584,3.7928584,0
208,34,0,-3.780961574,3.780961574,0
208,76,0,-3.72933553,3.72933553,0
208,83,1,-3.624289772,3.624289772,0
208,51,0,-3.603307414,3.603307414,0
208,200,0,-3.506121014,3.506121014,0
208,158,0,-3.48737276,3.48737276,0
208,31,0,-3.424789652,3.424789652,0
208,122,0,-3.148633365,3.148633365,0
208,89,-1,-3.146346289,3.146346289,0
208,90,0,-2.940091377,2.940091377,0
208,21,0,-2.715107909,2.715107909,0
208,170,0,-2.705003534,2.705003534,0
208,47,0,-2.699195437,2.699195437,0
208,104,0,-2.637295373,2.637295373,0
208,98,1,-2.607577971,2.607577971,0
208,171,0,-2.552792488,2.552792488,0
208,79,0,-2.192104264,2.192104264,0
208,106,0,-2.032547803,2.032547803,0
208,190,0,-1.934454819,1.934454819,0
208,159,0,-1.921219111,1.921219111,0
208,132,0,-1.91216924,1.91216924,0
208,196,0,-1.896442956,1.896442956,0
208,146,1,-1.879374276,1.879374276,0
208,133,0,-1.833682988,1.833682988,0
208,22,-1,-1.812446444,1.812446444,0
208,32,0,-1.808719893,1.808719893,0
208,125,0,-1.78787379,1.78787379,0
208,147,0,-1.716168505,1.716168505,0
208,141,0,-1.713937257,1.713937257,0
208,156,0,-1.655496672,1.655496672,0
208,183,0,-1.380118369,1.380118369,0
208,168,0,-1.112753837,1.112753837,0
208,82,0,-1.105824819,1.105824819,0
208,172,0,-1.016886872,1.016886872,0
208,108,0,-0.936829543,0.936829543,0
208,142,0,-0.895555368,0.895555368,0
208,117,0,-0.746293707,0.746293707,0
208,62,0,-0.592490754,0.592490754,0
208,130,0,-0.567104532,0.567104532,0
208,103,0,-0.462296406,0.462296406,0
208,78,0,-0.330141277,0.330141277,0
208,81,0,-0.315709995,0.315709995,0
208,67,0,-0.281747425,0.281747425,0
208,80,0,-0.275389977,0.275389977,0
208,181,0,-0.207161725,0.207161725,0
208,33,0,-0.199185058,0.199185058,0
208,25,0,-0.050666747,0.050666747,0
208,137,0,0.00802916,0.00802916,0
208,150,0,0.023923859,0.023923859,0
208,87,0,0.083659237,0.083659237,0
208,174,0,0.187675533,0.187675533,0
208,107,0,0.243177778,0.243177778,0
208,152,0,0.280598325,0.280598325,0
208,148,0,0.32053157,0.32053157,0
208,55,0,0.393292382,0.393292382,0
208,193,0,0.479138467,0.479138467,0
208,23,0,0.538891805,0.538891805,0
208,110,0,0.546419611,0.546419611,0
208,116,0,0.563973574,0.563973574,0
208,91,0,0.605571746,0.605571746,0
208,30,0,0.66313281,0.66313281,0
208,49,0,0.69074195,0.69074195,0
208,42,0,0.709861922,0.709861922,0
208,94,0,0.733701083,0.733701083,0
208,164,0,0.906950572,0.906950572,0
208,73,0,0.924111048,0.924111048,0
208,165,0,1.024432807,1.024432807,0
208,37,0,1.156997609,1.156997609,0
208,77,0,1.219119087,1.219119087,0
208,86,1,1.235109172,1.235109172,0
208,48,-1,1.299855453,1.299855453,0
208,126,0,1.55906191,1.55906191,0
208,40,-1,1.58766812,1.58766812,0
208,20,1,1.62171589,1.62171589,0
208,57,0,1.639015464,1.639015464,0
208,95,0,1.642219505,1.642219505,0
208,64,0,2.011359752,2.011359752,0
208,85,0,2.128943001,2.128943001,0
208,60,0,2.190440776,2.190440776,0
208,149,-1,2.327441948,2.327441948,0
208,101,-1,2.373278441,2.373278441,0
208,177,0,2.387974179,2.387974179,0
208,175,0,2.515162951,2.515162951,0
208,43,0,2.744167033,2.744167033,0
208,192,0,2.786510322,2.786510322,0
208,71,0,2.943076158,2.943076158,0
208,88,0,2.980676763,2.980676763,0
208,157,0,3.056535509,3.056535509,0
208,46,0,3.105395495,3.105395495,0
208,139,0,3.326527224,3.326527224,0
208,163,0,3.495753902,3.495753902,0
208,100,0,3.526932343,3.526932343,0
208,135,0,3.722905161,3.722905161,0
208,166,0,3.734414562,3.734414562,0
208,24,0,3.793566087,3.793566087,0
208,61,0,3.859776261,3.859776261,0
208,26,0,4.077685941,4.077685941,0
208,72,0,4.136392961,4.136392961,0
208,97,0,4.186760173,4.186760173,0
208,127,0,4.191454459,4.191454459,0
208,162,-1,4.20364029,4.20364029,0
208,115,0,4.212741492,4.212741492,0
208,187,0,4.241058092,4.241058092,0
208,185,0,4.254633378,4.254633378,0
208,69,0,4.309779234,4.309779234,0
208,188,0,4.399117758,4.399117758,0
208,160,0,4.561577104,4.561577104,0
208,92,0,4.608173249,4.608173249,0
208,58,0,4.685898958,4.685898958,0
208,111,0,4.699373403,4.699373403,0
208,119,0,4.889775386,4.889775386,0
208,74,0,4.999788907,4.999788907,0
208,105,0,5.858027521,5.858027521,0
208,12,0,6.158652648,6.158652648,0
208,114,1,6.253613431,6.253613431,0
208,194,0,6.355315315,6.355315315,0
208,121,0,6.416886422,6.416886422,0
208,52,0,6.637897889,6.637897889,0
208,10,0,7.01271933,7.01271933,0
208,173,0,7.127441456,7.127441456,0
208,191,0,7.247323256,7.247323256,0
208,65,0,7.381412336,7.381412336,0
208,75,-1,7.596826443,7.596826443,0
208,143,0,7.624169038,7.624169038,0
208,8,0,7.849515745,7.849515745,0
208,109,0,8.095821859,8.095821859,0
208,3,0,8.158548575,8.158548575,0
208,38,0,8.442322824,8.442322824,0
208,53,0,8.485036243,8.485036243,0
208,44,-1,8.504226929,8.504226929,0
208,99,0,8.873214508,8.873214508,0
208,134,0,9.524877782,9.524877782,0
208,182,0,9.601978903,9.601978903,0
208,179,0,9.662744417,9.662744417,0
208,16,0,9.840623747,9.840623747,0
208,155,0,10.09515879,10.09515879,0
208,129,0,10.36713876,10.36713876,0
208,19,-1,10.44545923,10.44545923,0
208,178,0,10.54546484,10.54546484,0
208,198,0,11.37111052,11.37111052,0
208,124,0,11.72762755,11.72762755,0
208,35,1,13.33097708,13.33097708,0
209,125,0,-13.16534686,13.16534686,0
209,38,0,-11.39520273,11.39520273,0
209,112,0,-11.19075826,11.19075826,0
209,161,0,-10.45788031,10.45788031,0
209,135,0,-10.2429293,10.2429293,0
209,43,-1,-9.990637558,9.990637558,0
209,76,0,-9.675206439,9.675206439,0
209,141,0,-8.79659323,8.79659323,0
209,113,0,-8.702551194,8.702551194,0
209,110,0,-8.589015032,8.589015032,0
209,29,0,-8.075094899,8.075094899,0
209,171,0,-7.976759832,7.976759832,0
209,32,0,-7.966915439,7.966915439,0
209,48,0,-7.933129977,7.933129977,0
209,64,0,-7.886908281,7.886908281,0
209,69,0,-7.69998275,7.69998275,0
209,129,0,-7.502928512,7.502928512,0
209,148,0,-7.474208738,7.474208738,0
209,185,0,-7.283122457,7.283122457,0
209,179,1,-7.184098804,7.184098804,0
209,183,0,-7.179213662,7.179213662,0
209,170,0,-6.72965232,6.72965232,0
209,2,0,-6.547020641,6.547020641,0
209,156,2,-6.178772697,6.178772697,0
209,96,0,-6.177922136,6.177922136,0
209,4,0,-6.052838429,6.052838429,0
209,45,-1,-6.041938003,6.041938003,0
209,46,1,-6.004444634,6.004444634,0
209,62,0,-5.906873885,5.906873885,0
209,51,4,-5.905158806,5.905158806,0
209,71,0,-5.79425339,5.79425339,0
209,175,0,-5.772867131,5.772867131,0
209,177,1,-5.672996322,5.672996322,0
209,24,0,-5.585573908,5.585573908,0
209,169,0,-5.435789033,5.435789033,0
209,25,0,-5.403794596,5.403794596,0
209,72,-1,-5.355902179,5.355902179,0
209,146,0,-5.345820335,5.345820335,0
209,15,0,-5.248036516,5.248036516,0
209,172,0,-5.193652301,5.193652301,0
209,160,1,-5.092347325,5.092347325,0
209,165,0,-4.989867396,4.989867396,0
209,117,-1,-4.984932707,4.984932707,0
209,89,0,-4.949029932,4.949029932,0
209,83,0,-4.767483757,4.767483757,0
209,116,0,-4.546736503,4.546736503,0
209,109,1,-4.545986141,4.545986141,0
209,84,0,-4.393144625,4.393144625,0
209,153,0,-4.375114193,4.375114193,0
209,18,0,-4.369368751,4.369368751,0
209,30,0,-4.36713982,4.36713982,0
209,195,-18,-4.317237726,4.317237726,0
209,158,0,-4.028856841,4.028856841,0
209,56,0,-3.807348835,3.807348835,0
209,10,0,-3.713782994,3.713782994,0
209,105,0,-3.679229187,3.679229187,0
209,198,0,-3.626877807,3.626877807,0
209,42,0,-3.616101612,3.616101612,0
209,94,0,-3.580798018,3.580798018,0
209,142,0,-3.547273926,3.547273926,0
209,122,0,-3.39867332,3.39867332,0
209,131,0,-3.241650564,3.241650564,0
209,3,0,-3.166011836,3.166011836,0
209,193,0,-3.077473807,3.077473807,0
209,11,0,-3.066218562,3.066218562,0
209,188,0,-3.015364105,3.015364105,0
209,85,0,-2.904593341,2.904593341,0
209,86,0,-2.813093509,2.813093509,0
209,154,0,-2.499928187,2.499928187,0
209,126,0,-2.318860721,2.318860721,0
209,184,0,-2.019094137,2.019094137,0
209,164,0,-1.978228481,1.978228481,0
209,49,0,-1.930188072,1.930188072,0
209,54,0,-1.8622452,1.8622452,0
209,5,0,-1.79184088,1.79184088,0
209,200,0,-1.595158214,1.595158214,0
209,14,0,-1.56504378,1.56504378,0
209,106,0,-1.550162663,1.550162663,0
209,90,0,-1.492638982,1.492638982,0
209,190,0,-1.180932301,1.180932301,0
209,81,0,-1.099789946,1.099789946,0
209,124,0,-1.065924695,1.065924695,0
209,65,0,-0.928648536,0.928648536,0
209,93,0,-0.91013147,0.91013147,0
209,74,3,-0.806644434,0.806644434,0
209,88,0,-0.757539843,0.757539843,0
209,7,0,-0.722189359,0.722189359,0
209,77,0,-0.570898338,0.570898338,0
209,26,0,-0.552124488,0.552124488,0
209,130,-1,-0.442834019,0.442834019,0
209,12,0,-0.373740691,0.373740691,0
209,63,0,-0.354846809,0.354846809,0
209,150,0,-0.215159687,0.215159687,0
209,39,0,-0.149967431,0.149967431,0
209,123,0,-0.144826022,0.144826022,0
209,166,0,-0.107549177,0.107549177,0
209,13,0,-0.061844652,0.061844652,0
209,138,0,-0.05935262,0.05935262,0
209,78,0,0.002336513,0.002336513,0
209,98,0,0.05509637,0.05509637,0
209,120,1,0.064413516,0.064413516,0
209,101,1,0.089416917,0.089416917,0
209,44,0,0.24750656,0.24750656,0
209,151,0,0.382206771,0.382206771,0
209,70,0,0.391833443,0.391833443,0
209,196,0,0.504134864,0.504134864,0
209,87,0,0.70289207,0.70289207,0
209,60,0,0.736778837,0.736778837,0
209,155,0,0.796204798,0.796204798,0
209,186,0,0.876105297,0.876105297,0
209,21,0,0.888214346,0.888214346,0
209,178,0,0.904334686,0.904334686,0
209,194,0,0.985277078,0.985277078,0
209,59,0,1.05347848,1.05347848,0
209,199,1,1.107653871,1.107653871,0
209,17,0,1.140067319,1.140067319,0
209,114,0,1.327508857,1.327508857,0
209,97,0,1.329857074,1.329857074,0
209,100,0,1.364376264,1.364376264,0
209,189,0,1.442996676,1.442996676,0
209,73,0,1.4902402,1.4902402,0
209,140,0,1.514505097,1.514505097,0
209,27,0,1.735764854,1.735764854,0
209,16,0,1.755019525,1.755019525,0
209,191,0,1.84365897,1.84365897,0
209,132,0,1.855199988,1.855199988,0
209,68,-1,1.937814276,1.937814276,0
209,66,0,1.945937909,1.945937909,0
209,180,1,2.021712431,2.021712431,0
209,1,0,2.094133239,2.094133239,0
209,23,2,2.118565213,2.118565213,0
209,127,0,2.222107236,2.222107236,0
209,99,0,2.243584739,2.243584739,0
209,40,-1,2.262197716,2.262197716,0
209,104,0,2.319227711,2.319227711,0
209,108,0,2.502011851,2.502011851,0
209,53,0,2.668352001,2.668352001,0
209,19,0,2.888002462,2.888002462,0
209,168,0,2.939244376,2.939244376,0
209,149,0,2.981006168,2.981006168,0
209,8,0,3.055393516,3.055393516,0
209,28,0,3.245538251,3.245538251,0
209,143,0,3.253638402,3.253638402,0
209,61,0,3.381322468,3.381322468,0
209,174,-1,3.394700651,3.394700651,0
209,22,0,3.527324996,3.527324996,0
209,57,0,3.543446872,3.543446872,0
209,115,0,3.649141386,3.649141386,0
209,192,0,3.660972846,3.660972846,0
209,95,0,3.733204449,3.733204449,0
209,187,-1,3.759206879,3.759206879,0
209,173,0,3.777264971,3.777264971,0
209,9,1,3.843794442,3.843794442,0
209,139,0,3.964460718,3.964460718,0
209,55,0,3.980486796,3.980486796,0
209,157,0,4.025377306,4.025377306,0
209,118,0,4.207932062,4.207932062,0
209,152,0,4.353800755,4.353800755,0
209,103,0,4.43792966,4.43792966,0
209,58,0,4.447626073,4.447626073,0
209,128,0,4.563067702,4.563067702,0
209,75,0,4.572394993,4.572394993,0
209,144,2,4.624075172,4.624075172,0
209,37,1,4.681137174,4.681137174,0
209,82,0,4.790630656,4.790630656,0
209,50,0,4.891167324,4.891167324,0
209,36,4,5.00197125,5.00197125,0
209,197,0,5.31927208,5.31927208,0
209,35,0,5.716300055,5.716300055,0
209,147,0,5.816531091,5.816531091,0
209,134,0,5.895205379,5.895205379,0
209,107,0,5.969471966,5.969471966,0
209,167,0,6.048402003,6.048402003,0
209,182,0,6.148762325,6.148762325,0
209,133,0,6.21101455,6.21101455,0
209,121,0,6.384979831,6.384979831,0
209,111,0,6.509170914,6.509170914,0
209,137,0,6.533327898,6.533327898,0
209,31,-2,6.576567926,6.576567926,0
209,80,0,6.581359877,6.581359877,0
209,91,2,6.838491382,6.838491382,0
209,102,1,6.928515147,6.928515147,0
209,163,0,7.132820443,7.132820443,0
209,181,-1,7.167987582,7.167987582,0
209,52,0,7.187385869,7.187385869,0
209,41,0,7.804179294,7.804179294,0
209,34,0,7.958703452,7.958703452,0
209,159,0,8.053614143,8.053614143,0
209,79,0,8.175067062,8.175067062,0
209,47,0,8.500078169,8.500078169,0
209,67,0,8.987883672,8.987883672,0
209,6,-1,9.014133269,9.014133269,0
209,136,0,9.209782653,9.209782653,0
209,20,0,9.912507785,9.912507785,0
209,145,1,9.991829785,9.991829785,0
209,33,-1,10.7251478,10.7251478,0
209,176,1,11.22306371,11.22306371,0
209,119,1,12.38386285,12.38386285,0
209,162,4,14.21360829,14.21360829,0
210,61,0,-12.6296781,12.6296781,0
210,127,1,-12.54515647,12.54515647,0
210,40,0,-11.99066018,11.99066018,0
210,36,0,-11.43396244,11.43396244,0
210,108,0,-11.05603546,11.05603546,0
210,86,0,-10.89857118,10.89857118,0
210,11,0,-10.64833122,10.64833122,0
210,135,0,-10.4234898,10.4234898,0
210,117,0,-9.929383405,9.929383405,0
210,64,0,-9.872512982,9.872512982,0
210,164,0,-9.539777289,9.539777289,0
210,174,0,-9.300592444,9.300592444,0
210,121,0,-8.363144873,8.363144873,0
210,190,1,-8.091716634,8.091716634,0
210,37,0,-7.797310763,7.797310763,0
210,140,0,-7.599477001,7.599477001,0
210,156,0,-7.573890847,7.573890847,0
210,183,0,-7.540202699,7.540202699,0
210,69,0,-7.488785949,7.488785949,0
210,83,0,-7.467025975,7.467025975,0
210,153,1,-7.353423045,7.353423045,0
210,66,0,-7.114741139,7.114741139,0
210,195,0,-7.03588281,7.03588281,0
210,154,1,-6.925686954,6.925686954,0
210,96,0,-6.770845409,6.770845409,0
210,148,0,-6.695344845,6.695344845,0
210,30,0,-6.586484872,6.586484872,0
210,17,0,-6.459284935,6.459284935,0
210,103,0,-6.371375146,6.371375146,0
210,122,0,-5.483927426,5.483927426,0
210,45,0,-5.303959643,5.303959643,0
210,28,0,-5.213860244,5.213860244,0
210,114,0,-4.644685495,4.644685495,0
210,97,0,-4.641384356,4.641384356,0
210,89,0,-4.496945113,4.496945113,0
210,191,0,-4.280196792,4.280196792,0
210,29,0,-4.167271896,4.167271896,0
210,16,0,-3.999445959,3.999445959,0
210,199,0,-3.99587537,3.99587537,0
210,77,0,-3.911685359,3.911685359,0
210,54,0,-3.789945236,3.789945236,0
210,119,0,-3.653837772,3.653837772,0
210,167,0,-3.635999639,3.635999639,0
210,200,0,-3.53513596,3.53513596,0
210,178,0,-3.480063966,3.480063966,0
210,141,0,-3.441571176,3.441571176,0
210,133,0,-3.341652045,3.341652045,0
210,51,0,-3.312277957,3.312277957,0
210,144,0,-3.208162709,3.208162709,0
210,52,0,-2.876487491,2.876487491,0
210,196,0,-2.722261858,2.722261858,0
210,73,0,-2.492592663,2.492592663,0
210,53,0,-2.399491438,2.399491438,0
210,75,0,-2.283336031,2.283336031,0
210,146,0,-2.040951724,2.040951724,0
210,112,0,-2.019169281,2.019169281,0
210,60,0,-1.712359113,1.712359113,0
210,50,0,-1.661279708,1.661279708,0
210,165,0,-1.65541817,1.65541817,0
210,104,0,-1.530187399,1.530187399,0
210,110,0,-1.485070866,1.485070866,0
